Orthogroup	drosophila_melanogaster_filt	drosophila_persimilis_filt	drosophila_pseudoobscura_filt	drosophila_sechellia_filt	drosophila_simulans_filt	drosophila_subobscura_filt
OG0007198	lcl|NT_037436.4_cds_NP_647768.3_18101	lcl|NW_020825336.1_cds_XP_026847628.1_16009	lcl|NC_046683.1_cds_XP_001352733.4_26055	lcl|NC_045951.1_cds_XP_032575881.1_9628	lcl|NC_052522.2_cds_XP_039149439.1_10697	lcl|NC_048532.1_cds_XP_034655135.1_10382
OG0007210	lcl|NT_037436.4_cds_NP_647778.1_18142	lcl|NW_020825312.1_cds_XP_002021286.1_12728	lcl|NC_046683.1_cds_XP_001353476.3_22531	lcl|NC_045951.1_cds_XP_002035150.1_9656	lcl|NC_052522.2_cds_XP_002083443.1_10729	lcl|NC_048532.1_cds_XP_034657737.1_8819
OG0007213	lcl|NT_037436.4_cds_NP_001163333.1_18149	lcl|NW_020825312.1_cds_XP_026845444.1_12733	lcl|NC_046683.1_cds_XP_033237382.1_22525	lcl|NC_045951.1_cds_XP_002035153.2_9663	lcl|NC_052522.2_cds_XP_016030183.1_10737	lcl|NC_048532.1_cds_XP_034655254.1_8822
OG0007214	lcl|NT_037436.4_cds_NP_001163335.1_18155	lcl|NW_020825312.1_cds_XP_026845400.1_12734	lcl|NC_046683.1_cds_XP_003736172.2_22522	lcl|NC_045951.1_cds_XP_032573599.1_9669	lcl|NC_052522.2_cds_XP_039149445.1_10742	lcl|NC_048532.1_cds_XP_034655257.1_8824
OG0007227	lcl|NT_037436.4_cds_NP_728847.2_18189	lcl|NW_020825355.1_cds_XP_026848771.1_18017	lcl|NC_046683.1_cds_XP_001352675.2_24980	lcl|NC_045951.1_cds_XP_032574692.1_9696	lcl|NC_052522.2_cds_XP_016030203.1_10772	lcl|NC_048532.1_cds_XP_034657970.1_10548
OG0007231	lcl|NT_037436.4_cds_NP_647799.1_18198	lcl|NW_020825355.1_cds_XP_026848856.1_18022	lcl|NC_046683.1_cds_XP_033239913.1_24976	lcl|NC_045951.1_cds_XP_002035180.1_9703	lcl|NC_052522.2_cds_XP_002083474.1_10778	lcl|NC_048532.1_cds_XP_034658123.1_10553
OG0007253	lcl|NT_037436.4_cds_NP_001137882.1_18283	lcl|NW_020825343.1_cds_XP_026848017.1_16814	lcl|NC_046683.1_cds_XP_015043929.2_25698	lcl|NC_045951.1_cds_XP_032574641.1_9756	lcl|NC_052522.2_cds_XP_002083510.1_10837	lcl|NC_048532.1_cds_XP_034655286.1_12346
OG0007286	lcl|NT_037436.4_cds_NP_647853.1_18385	lcl|NW_020825438.1_cds_XP_026849887.1_19510	lcl|NC_046683.1_cds_XP_001353661.4_22957	lcl|NC_045951.1_cds_XP_002035271.1_9847	lcl|NC_052522.2_cds_XP_002083565.1_10934	lcl|NC_048532.1_cds_XP_034655214.1_11067
OG0007315	lcl|NT_037436.4_cds_NP_647872.1_18457	lcl|NW_020825362.1_cds_XP_026849381.1_18814	lcl|NC_046683.1_cds_XP_002135624.1_25243	lcl|NC_045951.1_cds_XP_002035306.1_9919	lcl|NC_052522.2_cds_XP_002083597.1_11004	lcl|NC_048532.1_cds_XP_034658523.1_10435
OG0007316	lcl|NT_037436.4_cds_NP_647873.2_18458	lcl|NW_020825362.1_cds_XP_026849382.1_18815	lcl|NC_046683.1_cds_XP_002135625.2_25242	lcl|NC_045951.1_cds_XP_002035307.2_9920	lcl|NC_052522.2_cds_XP_002083598.1_11005	lcl|NC_048532.1_cds_XP_034658525.1_10436
OG0007317	lcl|NT_037436.4_cds_NP_647875.1_18460	lcl|NW_020825362.1_cds_XP_002026947.1_18817	lcl|NC_046683.1_cds_XP_002135626.2_25241	lcl|NC_045951.1_cds_XP_002035309.1_9922	lcl|NC_052522.2_cds_XP_016030372.1_11007	lcl|NC_048532.1_cds_XP_034658522.1_10438
OG0007348	lcl|NT_037436.4_cds_NP_523927.2_18536	lcl|NW_020825332.1_cds_XP_026847255.1_15897	lcl|NC_046683.1_cds_XP_001352637.2_24870	lcl|NC_045951.1_cds_XP_032574608.1_9979	lcl|NC_052522.2_cds_XP_039149999.1_11070	lcl|NC_048532.1_cds_XP_034658179.1_10648
OG0007370	lcl|NT_037436.4_cds_NP_001246631.1_18593	lcl|NW_020825332.1_cds_XP_026847427.1_15933	lcl|NC_046683.1_cds_XP_033237642.1_24925	lcl|NC_045951.1_cds_XP_032575450.1_10029	lcl|NC_052522.2_cds_XP_016030466.1_11113	lcl|NC_048532.1_cds_XP_034659695.1_10593
OG0007393	lcl|NT_037436.4_cds_NP_647952.2_18645	lcl|NW_020825367.1_cds_XP_002024707.2_19100	lcl|NC_046683.1_cds_XP_033239895.1_26199	lcl|NC_045951.1_cds_XP_032574306.1_10067	lcl|NC_052522.2_cds_XP_039149635.1_11163	lcl|NC_048532.1_cds_XP_034658129.1_12428
OG0007414	lcl|NT_037436.4_cds_NP_647962.1_18686	lcl|NW_020825358.1_cds_XP_026849044.1_18407	lcl|NC_046683.1_cds_XP_001353753.3_23105	lcl|NC_045951.1_cds_XP_002035438.1_10103	lcl|NC_052522.2_cds_XP_002083727.1_11207	lcl|NC_048532.1_cds_XP_034655864.1_9758
OG0007416	lcl|NT_037436.4_cds_NP_647965.3_18690	lcl|NW_020825358.1_cds_XP_026849043.1_18404	lcl|NC_046683.1_cds_XP_033239997.1_23108	lcl|NC_045951.1_cds_XP_002035441.2_10105	lcl|NC_052522.2_cds_XP_039149531.1_11211	lcl|NC_048532.1_cds_XP_034655873.1_9763
OG0007419	lcl|NT_037436.4_cds_NP_001137887.1_18699	lcl|NW_020825358.1_cds_XP_026849083.1_18400	lcl|NC_046683.1_cds_XP_033238862.1_23118	lcl|NC_045951.1_cds_XP_002035446.2_10117	lcl|NC_052522.2_cds_XP_039150033.1_11226	lcl|NC_048532.1_cds_XP_034657078.1_9773
OG0007478	lcl|NT_037436.4_cds_NP_729143.2_18863	lcl|NW_020825340.1_cds_XP_026847887.1_16436	lcl|NC_046683.1_cds_XP_033239019.1_23442	lcl|NC_045951.1_cds_XP_002035532.1_10241	lcl|NC_052522.2_cds_XP_039149122.1_11369	lcl|NC_048532.1_cds_XP_034658660.1_12132
OG0007479	lcl|NT_037436.4_cds_NP_652661.1_18865	lcl|NW_020825340.1_cds_XP_002026447.1_16433	lcl|NC_046683.1_cds_XP_001353834.1_23439	lcl|NC_045951.1_cds_XP_002035534.1_10243	lcl|NC_052522.2_cds_XP_002083823.1_11371	lcl|NC_048532.1_cds_XP_034658681.1_12130
OG0007480	lcl|NT_037436.4_cds_NP_729146.1_18871	lcl|NW_020825340.1_cds_XP_002026450.1_16430	lcl|NC_046683.1_cds_XP_001353833.1_23436	lcl|NC_045951.1_cds_XP_002035537.1_10246	lcl|NC_052522.2_cds_XP_002083827.1_11377	lcl|NC_048532.1_cds_XP_034658678.1_12127
OG0007481	lcl|NT_037436.4_cds_NP_729147.1_18872	lcl|NW_020825340.1_cds_XP_002026451.1_16429	lcl|NC_046683.1_cds_XP_001353832.3_23435	lcl|NC_045951.1_cds_XP_002035538.1_10247	lcl|NC_052522.2_cds_XP_002083828.1_11378	lcl|NC_048532.1_cds_XP_034658674.1_12125
OG0007482	lcl|NT_037436.4_cds_NP_477278.1_18874	lcl|NW_020825340.1_cds_XP_002026452.1_16428	lcl|NC_046683.1_cds_XP_001353829.1_23433	lcl|NC_045951.1_cds_XP_002045742.2_10249	lcl|NC_052522.2_cds_XP_002083829.1_11380	lcl|NC_048532.1_cds_XP_034658670.1_12124
OG0007483	lcl|NT_037436.4_cds_NP_477280.1_18882	lcl|NW_020825340.1_cds_XP_002026457.1_16423	lcl|NC_046683.1_cds_XP_001353830.1_23429	lcl|NC_045951.1_cds_XP_002035545.1_10257	lcl|NC_052522.2_cds_XP_002083835.1_11386	lcl|NC_048532.1_cds_XP_034658687.1_12119
OG0007484	lcl|NT_037436.4_cds_NP_477282.2_18883	lcl|NW_020825340.1_cds_XP_026847882.1_16422	lcl|NC_046683.1_cds_XP_001353831.3_23428	lcl|NC_045951.1_cds_XP_002035546.1_10258	lcl|NC_052522.2_cds_XP_002083836.1_11387	lcl|NC_048532.1_cds_XP_034658686.1_12118
OG0007485	lcl|NT_037436.4_cds_NP_648030.2_18884	lcl|NW_020825340.1_cds_XP_002026458.2_16421	lcl|NC_046683.1_cds_XP_002135072.2_23427	lcl|NC_045951.1_cds_XP_002035547.1_10259	lcl|NC_052522.2_cds_XP_002083837.1_11388	lcl|NC_048532.1_cds_XP_034658671.1_12117
OG0007486	lcl|NT_037436.4_cds_NP_001097524.1_18885	lcl|NW_020825340.1_cds_XP_002026459.1_16420	lcl|NC_046683.1_cds_XP_002135071.2_23426	lcl|NC_045951.1_cds_XP_002035548.1_10260	lcl|NC_052522.2_cds_XP_002083838.1_11389	lcl|NC_048532.1_cds_XP_034658680.1_12116
OG0007487	lcl|NT_037436.4_cds_NP_648031.1_18886	lcl|NW_020825340.1_cds_XP_002026460.2_16419	lcl|NC_046683.1_cds_XP_001353826.3_23425	lcl|NC_045951.1_cds_XP_002035549.1_10261	lcl|NC_052522.2_cds_XP_016030616.1_11390	lcl|NC_048532.1_cds_XP_034658669.1_12115
OG0007493	lcl|NT_037436.4_cds_NP_476617.1_18906	lcl|NW_020825364.1_cds_XP_002024614.2_18859	lcl|NC_046683.1_cds_XP_001354219.3_26321	lcl|NC_045951.1_cds_XP_032574782.1_10275	lcl|NC_052522.2_cds_XP_016030628.1_11407	lcl|NC_048532.1_cds_XP_034658648.1_12102
OG0007535	lcl|NT_037436.4_cds_NP_001246651.1_19021	lcl|NW_020825312.1_cds_XP_026845526.1_12956	lcl|NC_046683.1_cds_XP_015042755.2_22206	lcl|NC_045951.1_cds_XP_032573636.1_10352	lcl|NC_052522.2_cds_XP_039150258.1_11504	lcl|NC_048532.1_cds_XP_034658131.1_8901
OG0007539	lcl|NT_037436.4_cds_NP_648075.1_19044	lcl|NW_020825312.1_cds_XP_002021078.1_12962	lcl|NC_046683.1_cds_XP_001353343.1_22188	lcl|NC_045951.1_cds_XP_002035650.1_10375	lcl|NC_052522.2_cds_XP_002076516.1_11531	lcl|NC_048532.1_cds_XP_034656551.1_8882
OG0007540	lcl|NT_037436.4_cds_NP_648077.1_19046	lcl|NW_020825312.1_cds_XP_002021076.1_12964	lcl|NC_046683.1_cds_XP_002134825.3_22186	lcl|NC_045951.1_cds_XP_002035652.1_10377	lcl|NC_052522.2_cds_XP_002083929.1_11533	lcl|NC_048532.1_cds_XP_034657700.1_8880
OG0007606	lcl|NT_037436.4_cds_NP_001163372.1_19257	lcl|NW_020825332.1_cds_XP_026847413.1_15701	lcl|NC_046683.1_cds_XP_001352528.4_24655	lcl|NC_045951.1_cds_XP_032573425.1_10536	lcl|NC_052522.2_cds_XP_016030862.1_11694	lcl|NC_048532.1_cds_XP_034656911.1_12634
OG0007638	lcl|NT_037436.4_cds_NP_648179.3_19362	lcl|NW_020825367.1_cds_XP_026849567.1_19103	lcl|NC_046683.1_cds_XP_033237853.1_26202	lcl|NC_045951.1_cds_XP_032574103.1_10621	lcl|NC_052522.2_cds_XP_039149818.1_11795	lcl|NC_048532.1_cds_XP_034658740.1_12424
OG0007640	lcl|NT_037436.4_cds_NP_001261563.1_19367	lcl|NW_020825367.1_cds_XP_026849525.1_19101	lcl|NC_046683.1_cds_XP_033239907.1_26200	lcl|NC_045951.1_cds_XP_032575244.1_10626	lcl|NC_052522.2_cds_XP_016030931.1_11800	lcl|NC_048532.1_cds_XP_034658751.1_12427
OG0007662	lcl|NT_037436.4_cds_NP_648207.1_19423	lcl|NW_020825345.1_cds_XP_002026297.1_16991	lcl|NC_046683.1_cds_XP_001354092.2_24133	lcl|NC_045951.1_cds_XP_002029703.1_10677	lcl|NC_052522.2_cds_XP_002084098.1_11852	lcl|NC_048532.1_cds_XP_034659627.1_11892
OG0007663	lcl|NT_037436.4_cds_NP_001097547.1_19424	lcl|NW_020825345.1_cds_XP_002026298.1_16990	lcl|NC_046683.1_cds_XP_002135240.1_24134	lcl|NC_045951.1_cds_XP_032574986.1_10678	lcl|NC_052522.2_cds_XP_016030970.1_11855	lcl|NC_048532.1_cds_XP_034659629.1_11893
OG0007664	lcl|NT_037436.4_cds_NP_001097548.1_19426	lcl|NW_020825345.1_cds_XP_026848070.1_16989	lcl|NC_046683.1_cds_XP_002135241.3_24135	lcl|NC_045951.1_cds_XP_002029705.1_10679	lcl|NC_052522.2_cds_XP_002084100.1_11856	lcl|NC_048532.1_cds_XP_034659625.1_11894
OG0007665	lcl|NT_037436.4_cds_NP_648209.1_19427	lcl|NW_020825345.1_cds_XP_002026300.1_16988	lcl|NC_046683.1_cds_XP_001354094.1_24136	lcl|NC_045951.1_cds_XP_002029706.1_10680	lcl|NC_052522.2_cds_XP_002084101.1_11857	lcl|NC_048532.1_cds_XP_034659628.1_11895
OG0007704	lcl|NT_037436.4_cds_NP_729400.1_19553	lcl|NW_020825355.1_cds_XP_026848800.1_17912	lcl|NC_046683.1_cds_XP_001353106.3_25114	lcl|NC_045951.1_cds_XP_002029759.2_10779	lcl|NC_052522.2_cds_XP_002084158.1_11969	lcl|NC_048532.1_cds_XP_034658506.1_10346
OG0007720	lcl|NT_037436.4_cds_NP_648260.1_19594	lcl|NW_020825355.1_cds_XP_026848840.1_17883	lcl|NC_046683.1_cds_XP_001353086.3_25147	lcl|NC_045951.1_cds_XP_002029785.1_10808	lcl|NC_052522.2_cds_XP_002084181.1_12003	lcl|NC_048532.1_cds_XP_034656090.1_10318
OG0007721	lcl|NT_037436.4_cds_NP_648261.2_19596	lcl|NW_020825355.1_cds_XP_002027550.1_17881	lcl|NC_046683.1_cds_XP_001353084.4_25148	lcl|NC_045951.1_cds_XP_002029787.2_10810	lcl|NC_052522.2_cds_XP_016031072.1_12005	lcl|NC_048532.1_cds_XP_034657814.1_10316
OG0007727	lcl|NT_037436.4_cds_NP_523986.2_19630	lcl|NW_020825336.1_cds_XP_026847593.1_16088	lcl|NC_046683.1_cds_XP_001352771.2_25950	lcl|NC_045951.1_cds_XP_002029800.1_10830	lcl|NC_052522.2_cds_XP_002084196.1_12034	lcl|NC_048532.1_cds_XP_034658513.1_9523
OG0007746	lcl|NT_037436.4_cds_NP_648288.2_19681	lcl|NW_020825365.1_cds_XP_026849507.1_18970	lcl|NC_046683.1_cds_XP_015042526.2_26438	lcl|NC_045951.1_cds_XP_032573648.1_10862	lcl|NC_052522.2_cds_XP_016031126.1_12070	lcl|NC_048532.1_cds_XP_034659010.1_11798
OG0007753	lcl|NT_037436.4_cds_NP_001261617.1_19714	lcl|NW_020825365.1_cds_XP_026849499.1_18945	lcl|NC_046683.1_cds_XP_033241330.1_26468	lcl|NC_045951.1_cds_XP_032575761.1_10888	lcl|NC_052522.2_cds_XP_016031132.1_12101	lcl|NC_048532.1_cds_XP_034656316.1_11758
OG0007775	lcl|NT_037436.4_cds_NP_648306.1_19785	lcl|NW_020825367.1_cds_XP_002024739.1_19063	lcl|NC_046683.1_cds_XP_001354295.1_26147	lcl|NC_045951.1_cds_XP_032574275.1_10954	lcl|NC_052522.2_cds_XP_002084255.1_12172	lcl|NC_048532.1_cds_XP_034656189.1_10278
OG0007800	lcl|NT_037436.4_cds_NP_001027119.1_19846	lcl|NW_020825355.1_cds_XP_002027503.1_17948	lcl|NC_046683.1_cds_XP_033237415.1_25066	lcl|NC_045951.1_cds_XP_002029893.1_10990	lcl|NC_052522.2_cds_XP_002084281.1_12213	lcl|NC_048532.1_cds_XP_034658243.1_9393
OG0007801	lcl|NT_037436.4_cds_NP_001027120.1_19847	lcl|NW_020825355.1_cds_XP_002027502.1_17949	lcl|NC_046683.1_cds_XP_033239304.1_25065	lcl|NC_045951.1_cds_XP_002029894.1_10991	lcl|NC_052522.2_cds_XP_002084282.1_12214	lcl|NC_048532.1_cds_XP_034655819.1_9394
OG0007802	lcl|NT_037436.4_cds_NP_648329.3_19850	lcl|NW_020825355.1_cds_XP_026848845.1_17950	lcl|NC_046683.1_cds_XP_033237414.1_25064	lcl|NC_045951.1_cds_XP_032573858.1_10995	lcl|NC_052522.2_cds_XP_016031218.1_12222	lcl|NC_048532.1_cds_XP_034655821.1_9395
OG0007859	lcl|NT_037436.4_cds_NP_001287019.1_20037	lcl|NW_020825358.1_cds_XP_026849089.1_18311	lcl|NC_046683.1_cds_XP_001353766.4_23245	lcl|NC_045951.1_cds_XP_032574682.1_11142	lcl|NC_052522.2_cds_XP_039149918.1_12404	lcl|NC_048532.1_cds_XP_034656502.1_9420
OG0007864	lcl|NT_037436.4_cds_NP_729609.1_20051	lcl|NW_020825686.1_cds_XP_026850196.1_19877	lcl|NC_046683.1_cds_XP_001353773.3_23262	lcl|NC_045951.1_cds_XP_002029994.2_11154	lcl|NC_052522.2_cds_XP_002084379.2_12419	lcl|NC_048532.1_cds_XP_034655832.1_9431
OG0007881	lcl|NT_037436.4_cds_NP_996038.1_20103	lcl|NW_020825336.1_cds_XP_002025617.2_16059	lcl|NC_046683.1_cds_XP_002135466.3_25986	lcl|NC_045951.1_cds_XP_032576071.1_11206	lcl|NC_052522.2_cds_XP_016031359.1_12474	lcl|NC_048532.1_cds_XP_034656448.1_9494
OG0007890	lcl|NT_037436.4_cds_NP_648420.1_20128	lcl|NW_020825353.1_cds_XP_002028666.1_17492	lcl|NC_046683.1_cds_XP_033238456.1_22915	lcl|NC_045951.1_cds_XP_002030030.1_11225	lcl|NC_052522.2_cds_XP_016031376.1_12498	lcl|NC_048532.1_cds_XP_034658016.1_11714
OG0007930	lcl|NT_037436.4_cds_NP_648455.2_20234	lcl|NW_020825340.1_cds_XP_002024049.1_16621	lcl|NC_046683.1_cds_XP_033239760.1_23712	lcl|NC_045951.1_cds_XP_032573401.1_11293	lcl|NC_052522.2_cds_XP_016031421.1_12574	lcl|NC_048532.1_cds_XP_034658940.1_9945
OG0007975	lcl|NT_037436.4_cds_NP_648504.2_20353	lcl|NW_020825336.1_cds_XP_026847671.1_16116	lcl|NC_046683.1_cds_XP_033241129.1_25912	lcl|NC_045951.1_cds_XP_002030168.2_11394	lcl|NC_052522.2_cds_XP_039150099.1_12694	lcl|NC_048532.1_cds_XP_034655476.1_9561
OG0007994	lcl|NT_037436.4_cds_NP_648526.2_20406	lcl|NW_020825312.1_cds_XP_002020997.1_13056	lcl|NC_046683.1_cds_XP_001353281.3_22074	lcl|NC_045951.1_cds_XP_002030204.1_11441	lcl|NC_052522.2_cds_XP_002084571.1_12742	lcl|NC_048532.1_cds_XP_034658063.1_10743
OG0007995	lcl|NT_037436.4_cds_NP_648527.1_20407	lcl|NW_020825312.1_cds_XP_026845418.1_13055	lcl|NC_046683.1_cds_XP_033238168.1_22075	lcl|NC_045951.1_cds_XP_002030205.1_11442	lcl|NC_052522.2_cds_XP_002084572.4_12743	lcl|NC_048532.1_cds_XP_034656049.1_10744
OG0007996	lcl|NT_037436.4_cds_NP_648529.1_20409	lcl|NW_020825312.1_cds_XP_002020999.1_13053	lcl|NC_046683.1_cds_XP_001353284.3_22077	lcl|NC_045951.1_cds_XP_002030207.1_11444	lcl|NC_052522.2_cds_XP_002084574.3_12745	lcl|NC_048532.1_cds_XP_034657877.1_10745
OG0007997	lcl|NT_037436.4_cds_NP_648530.1_20410	lcl|NW_020825312.1_cds_XP_002021000.1_13052	lcl|NC_046683.1_cds_XP_001353283.3_22078	lcl|NC_045951.1_cds_XP_032576081.1_11445	lcl|NC_052522.2_cds_XP_016031521.1_12746	lcl|NC_048532.1_cds_XP_034656051.1_10746
OG0007998	lcl|NT_037436.4_cds_NP_001356902.1_20411	lcl|NW_020825312.1_cds_XP_002021001.2_13051	lcl|NC_046683.1_cds_XP_033238177.1_22079	lcl|NC_045951.1_cds_XP_002030209.2_11446	lcl|NC_052522.2_cds_XP_016031522.1_12747	lcl|NC_048532.1_cds_XP_034656053.1_10747
OG0008000	lcl|NT_037436.4_cds_NP_001261731.1_20417	lcl|NW_020825312.1_cds_XP_026845302.1_13042	lcl|NC_046683.1_cds_XP_001353287.4_22089	lcl|NC_045951.1_cds_XP_002030213.1_11454	lcl|NC_052522.2_cds_XP_002084580.3_12755	lcl|NC_048532.1_cds_XP_034657878.1_10753
OG0008001	lcl|NT_037436.4_cds_NP_001261732.1_20419	lcl|NW_020825312.1_cds_XP_026845416.1_13041	lcl|NC_046683.1_cds_XP_033238181.1_22090	lcl|NC_045951.1_cds_XP_002030214.2_11455	lcl|NC_052522.2_cds_XP_016031529.1_12756	lcl|NC_048532.1_cds_XP_034657836.1_10760
OG0008013	lcl|NT_037436.4_cds_NP_648548.1_20458	lcl|NW_020825353.1_cds_XP_002027341.2_17447	lcl|NC_046683.1_cds_XP_001353617.4_22866	lcl|NC_045951.1_cds_XP_002030230.1_11481	lcl|NC_052522.2_cds_XP_002084599.2_12789	lcl|NC_048532.1_cds_XP_034658237.1_10177
OG0008022	lcl|NT_037436.4_cds_NP_729787.2_20472	lcl|NW_020825312.1_cds_XP_026845207.1_12946	lcl|NC_046683.1_cds_XP_015042771.2_22221	lcl|NC_045951.1_cds_XP_032573415.1_11493	lcl|NC_052522.2_cds_XP_016031563.1_12802	lcl|NC_048532.1_cds_XP_034655432.1_8914
OG0008043	lcl|NT_037436.4_cds_NP_524039.2_20525	lcl|NW_020825312.1_cds_XP_026845549.1_12880	lcl|NC_046683.1_cds_XP_001353390.2_22322	lcl|NC_045951.1_cds_XP_002030266.1_11528	lcl|NC_052522.2_cds_XP_002084641.2_12848	lcl|NC_048532.1_cds_XP_034656867.1_11361
OG0008063	lcl|NT_037436.4_cds_NP_524044.1_20576	lcl|NW_020825312.1_cds_XP_002021196.2_12842	lcl|NC_046683.1_cds_XP_001353407.1_22363	lcl|NC_045951.1_cds_XP_002030294.1_11575	lcl|NC_052522.2_cds_XP_002084670.1_12893	lcl|NC_048532.1_cds_XP_034658557.1_12200
OG0008123	lcl|NT_037436.4_cds_NP_996072.1_20731	lcl|NW_020825343.1_cds_XP_002027208.1_16764	lcl|NC_046683.1_cds_XP_002135547.2_25631	lcl|NC_045951.1_cds_XP_002030398.1_11699	lcl|NC_052522.2_cds_XP_002084770.1_13022	lcl|NC_048532.1_cds_XP_034655735.1_9068
OG0008127	lcl|NT_037436.4_cds_NP_001189089.1_20735	lcl|NW_020825343.1_cds_XP_002027210.1_16767	lcl|NC_046683.1_cds_XP_033239373.1_25634	lcl|NC_045951.1_cds_XP_002030402.2_11703	lcl|NC_052522.2_cds_XP_039149304.1_13026	lcl|NC_048532.1_cds_XP_034659511.1_9073
OG0008128	lcl|NT_037436.4_cds_NP_648647.1_20737	lcl|NW_020825343.1_cds_XP_002027211.2_16768	lcl|NC_046683.1_cds_XP_001352897.3_25635	lcl|NC_045951.1_cds_XP_032575054.1_11704	lcl|NC_052522.2_cds_XP_016031706.1_13027	lcl|NC_048532.1_cds_XP_034659509.1_9074
OG0008129	lcl|NT_037436.4_cds_NP_648648.2_20738	lcl|NW_020825343.1_cds_XP_002027212.1_16769	lcl|NC_046683.1_cds_XP_002135544.1_25636	lcl|NC_045951.1_cds_XP_002030404.1_11705	lcl|NC_052522.2_cds_XP_002084777.1_13028	lcl|NC_048532.1_cds_XP_034659508.1_9075
OG0008134	lcl|NT_037436.4_cds_NP_729905.2_20747	lcl|NW_020825336.1_cds_XP_026847642.1_16041	lcl|NC_046683.1_cds_XP_015043804.2_26013	lcl|NC_045951.1_cds_XP_032574039.1_11711	lcl|NC_052522.2_cds_XP_039148896.1_13034	lcl|NC_048532.1_cds_XP_034657026.1_9014
OG0008155	lcl|NT_037436.4_cds_NP_620470.1_20836	lcl|NW_020825353.1_cds_XP_026848507.1_17424	lcl|NC_046683.1_cds_XP_001353612.1_22837	lcl|NC_045951.1_cds_XP_002030443.1_11794	lcl|NC_052522.2_cds_XP_002084812.1_13109	lcl|NC_048532.1_cds_XP_034656806.1_9196
OG0008261	lcl|NT_037436.4_cds_NP_001034017.2_21131	lcl|NW_020825312.1_cds_XP_026845430.1_13308	lcl|NC_046683.1_cds_XP_033239977.1_21706	lcl|NC_045951.1_cds_XP_002030600.1_12024	lcl|NC_052522.2_cds_XP_016031988.1_13368	lcl|NC_048532.1_cds_XP_034655566.1_8524
OG0008262	lcl|NT_037436.4_cds_NP_001034019.2_21133	lcl|NW_020825312.1_cds_XP_002022190.2_13310	lcl|NC_046683.1_cds_XP_002134739.2_21705	lcl|NC_045951.1_cds_XP_032573250.1_12026	lcl|NC_052522.2_cds_XP_002084971.2_13370	lcl|NC_048532.1_cds_XP_034658429.1_8522
OG0008263	lcl|NT_037436.4_cds_NP_001189111.1_21134	lcl|NW_020825312.1_cds_XP_002022189.1_13311	lcl|NC_046683.1_cds_XP_002134738.2_21704	lcl|NC_045951.1_cds_XP_032573252.1_12027	lcl|NC_052522.2_cds_XP_002076544.1_13371	lcl|NC_048532.1_cds_XP_034658431.1_8521
OG0008264	lcl|NT_037436.4_cds_NP_001034020.1_21135	lcl|NW_020825312.1_cds_XP_002022191.2_13309	lcl|NC_046683.1_cds_XP_033237375.1_21703	lcl|NC_045951.1_cds_XP_002030603.1_12028	lcl|NC_052522.2_cds_XP_002076545.2_13372	lcl|NC_048532.1_cds_XP_034658424.1_8520
OG0008291	lcl|NT_037436.4_cds_NP_001261898.1_21237	lcl|NW_020825312.1_cds_XP_026845315.1_12799	lcl|NC_046683.1_cds_XP_015042837.2_22410	lcl|NC_045951.1_cds_XP_032573345.1_12118	lcl|NC_052522.2_cds_XP_044778707.1_13466	lcl|NC_048532.1_cds_XP_034659327.1_12258
OG0008324	lcl|NT_037436.4_cds_NP_001027130.2_21358	lcl|NW_020825332.1_cds_XP_002024966.2_15726	lcl|NC_046683.1_cds_XP_033240205.1_24683	lcl|NC_045951.1_cds_XP_032575999.1_12213	lcl|NC_052522.2_cds_XP_044779027.1_13580	lcl|NC_048532.1_cds_XP_034655897.1_12609
OG0008367	lcl|NT_037436.4_cds_NP_648882.1_21435	lcl|NW_020825332.1_cds_XP_002024916.1_15787	lcl|NC_046683.1_cds_XP_002135389.2_24747	lcl|NC_045951.1_cds_XP_032573576.1_12282	lcl|NC_052522.2_cds_XP_016032164.1_13646	lcl|NC_048532.1_cds_XP_034657933.1_12534
OG0008368	lcl|NT_037436.4_cds_NP_648883.1_21436	lcl|NW_020825332.1_cds_XP_002024915.2_15788	lcl|NC_046683.1_cds_XP_001352569.2_24749	lcl|NC_045951.1_cds_XP_002030760.1_12283	lcl|NC_052522.2_cds_XP_002085127.1_13647	lcl|NC_048532.1_cds_XP_034657936.1_12533
OG0008369	lcl|NT_037436.4_cds_NP_648884.1_21437	lcl|NW_020825332.1_cds_XP_002024914.1_15789	lcl|NC_046683.1_cds_XP_001352570.2_24750	lcl|NC_045951.1_cds_XP_002030761.1_12284	lcl|NC_052522.2_cds_XP_002085128.1_13648	lcl|NC_048532.1_cds_XP_034657930.1_12532
OG0008432	lcl|NT_037436.4_cds_NP_648937.2_21625	lcl|NW_020825336.1_cds_XP_002025722.1_16189	lcl|NC_046683.1_cds_XP_001352818.3_25828	lcl|NC_045951.1_cds_XP_002030846.1_12418	lcl|NC_052522.2_cds_XP_002085214.1_13790	lcl|NC_048532.1_cds_XP_034657393.1_12029
OG0008433	lcl|NT_037436.4_cds_NP_001097627.1_21626	lcl|NW_020825336.1_cds_XP_026847627.1_16190	lcl|NC_046683.1_cds_XP_001352819.4_25827	lcl|NC_045951.1_cds_XP_002030847.2_12419	lcl|NC_052522.2_cds_XP_016032242.1_13791	lcl|NC_048532.1_cds_XP_034657389.1_12025
