	OG	Dmel_gene	dS	dN	Omega	FN	FP	Branches	drosophila_melanogaster_filt	drosophila_persimilis_filt	drosophila_pseudoobscura_filt	drosophila_sechellia_filt	drosophila_simulans_filt	drosophila_subobscura_filt	Dmel_feature_name	Dmel_locus_tag	Dmel_ref_flybase
385	OG0009249	thw 	5.330630105254153	0.5108270078775887	0.1528300598815005	0.5070977917981072	0.000788643533123	[]	lcl|NT_033777.3_cds_NP_001097699.2_24001	lcl|NW_020825288.1_cds_XP_002019497.2_4429	lcl|NC_046679.1_cds_XP_033235390.1_5533	lcl|NC_045952.1_cds_XP_002038666.2_14371	lcl|NC_052523.2_cds_XP_016033561.1_15771	lcl|NC_048533.1_cds_XP_034662898.1_13788	lcl|NT_033777.3_cds_NP_001097699.2_24001	locus_tag=Dmel_CG14608 	db_xref=FLYBASE:FBpp0292311,GeneID:40868 
386	OG0009250	CG14607 	3.897543917316159	0.6673900531535967	0.3165610491823944	0.3879518072289156	0.0	['Drosophila_sechellia']	lcl|NT_033777.3_cds_NP_649709.2_24002	lcl|NW_020825288.1_cds_XP_002019498.1_4430	lcl|NC_046679.1_cds_XP_001359750.3_5537	lcl|NC_045952.1_cds_XP_002038667.1_14373	lcl|NC_052523.2_cds_XP_016033562.1_15773	lcl|NC_048533.1_cds_XP_034664469.1_13787	lcl|NT_033777.3_cds_NP_649709.2_24002	locus_tag=Dmel_CG14607 	db_xref=FLYBASE:FBpp0292310,GeneID:40869 
387	OG0009255	Obp84a 	4.155876009661056	1.0598402447878266	0.4650672259513344	0.1538461538461538	0.004524886877828	['Drosophila_sechellia']	lcl|NT_033777.3_cds_NP_001097700.2_24009	lcl|NW_020825288.1_cds_XP_002019503.2_4436	lcl|NC_046679.1_cds_XP_001359755.3_5543	lcl|NC_045952.1_cds_XP_002038672.1_14378	lcl|NC_052523.2_cds_XP_002102466.1_15779	lcl|NC_048533.1_cds_XP_034664473.1_13782	lcl|NT_033777.3_cds_NP_001097700.2_24009	locus_tag=Dmel_CG1176 	db_xref=FLYBASE:FBpp0289293,GeneID:40874 
388	OG0009265	Ir84a 	3.626491100025064	0.9745817030869676	0.3597728058481342	0.3071428571428571	0.0	['Drosophila_persimilis']	lcl|NT_033777.3_cds_NP_649720.2_24034	lcl|NW_020825288.1_cds_XP_026850537.1_4451	lcl|NC_046679.1_cds_XP_001359765.4_5568	lcl|NC_045952.1_cds_XP_002038693.2_14399	lcl|NC_052523.2_cds_XP_002102482.3_15804	lcl|NC_048533.1_cds_XP_034662855.1_13766	lcl|NT_033777.3_cds_NP_649720.2_24034	locus_tag=Dmel_CG10101 	db_xref=FLYBASE:FBpp0307898,GeneID:40891 
389	OG0009331	mtg 	5.988634770959526	0.7789335380349236	0.2037365218557956	0.4149305555555556	0.0	[]	lcl|NT_033777.3_cds_NP_731221.2_24218	lcl|NW_020825288.1_cds_XP_026850826.1_2085	lcl|NC_046679.1_cds_XP_001358757.4_2918	lcl|NC_045952.1_cds_XP_032579529.1_17258	lcl|NC_052523.2_cds_XP_039151468.1_18938	lcl|NC_048533.1_cds_XP_034664550.1_15902	lcl|NT_033777.3_cds_NP_731221.2_24218	locus_tag=Dmel_CG7549 	db_xref=FLYBASE:FBpp0301781,GeneID:40970 
390	OG0009360	Obp85a 	3.687783629551613	1.7778120349837971	0.527112741566484	0.0560747663551401	0.0046728971962616	['Drosophila_simulans']	lcl|NT_033777.3_cds_NP_001334691.1_24272	lcl|NW_020825288.1_cds_XP_026851181.1_3883	lcl|NC_046679.1_cds_XP_015037967.2_4853	lcl|NC_045952.1_cds_XP_032578335.1_17212	lcl|NC_052523.2_cds_XP_039150816.1_18894	lcl|NC_048533.1_cds_XP_034663832.1_14134	lcl|NT_033777.3_cds_NP_001334691.1_24272	locus_tag=Dmel_CG11732 	db_xref=FLYBASE:FBpp0401564,GeneID:41006 
391	OG0009396	Ir85a 	5.132363233675411	0.7127984731925415	0.2358785173300185	0.4431818181818182	0.0	[]	lcl|NT_033777.3_cds_NP_649833.1_24376	lcl|NW_020825288.1_cds_XP_026851201.1_4552	lcl|NC_046679.1_cds_XP_001359821.3_5681	lcl|NC_045952.1_cds_XP_002031980.1_17135	lcl|NC_052523.2_cds_XP_016035573.1_18824	lcl|NC_048533.1_cds_XP_034665440.1_13659	lcl|NT_033777.3_cds_NP_649833.1_24376	locus_tag=Dmel_CG11775 	db_xref=FLYBASE:FBpp0081400,GeneID:41052 
392	OG0009538	Npc2e 	4.929898900573721	1.5737473485302014	0.4885657112060759	0.1291666666666666	0.0	[]	lcl|NT_033777.3_cds_NP_731439.2_24781	lcl|NW_020825288.1_cds_XP_002023820.1_864	lcl|NC_046679.1_cds_XP_001357987.3_1094	lcl|NC_045952.1_cds_XP_002031791.1_16848	lcl|NC_052523.2_cds_XP_002104028.2_18496	lcl|NC_048533.1_cds_XP_034661639.1_16634	lcl|NT_033777.3_cds_NP_731439.2_24781	locus_tag=Dmel_CG31410 	db_xref=FLYBASE:FBpp0271877,GeneID:326136 
393	OG0009539	Npc2d 	6.02776925696125	0.9805456110712522	0.3530333134094727	0.2080924855491329	0.0	[]	lcl|NT_033777.3_cds_NP_649975.1_24782	lcl|NW_020825288.1_cds_XP_002023819.1_863	lcl|NC_046679.1_cds_XP_001357988.3_1093	lcl|NC_045952.1_cds_XP_002031790.1_16847	lcl|NC_052523.2_cds_XP_002104027.1_18495	lcl|NC_048533.1_cds_XP_034661133.1_16633	lcl|NT_033777.3_cds_NP_649975.1_24782	locus_tag=Dmel_CG12813 	db_xref=FLYBASE:FBpp0081680,GeneID:41232 
394	OG0009540	Npc2c 	5.220190541936165	0.8025445270380794	0.3364264942403961	0.2303030303030303	0.0	[]	lcl|NT_033777.3_cds_NP_649976.1_24783	lcl|NW_020825288.1_cds_XP_002023818.1_862	lcl|NC_046679.1_cds_XP_001357986.2_1092	lcl|NC_045952.1_cds_XP_002045377.1_16846	lcl|NC_052523.2_cds_XP_016035360.2_18494	lcl|NC_048533.1_cds_XP_034661393.1_16632	lcl|NT_033777.3_cds_NP_649976.1_24783	locus_tag=Dmel_CG3934 	db_xref=FLYBASE:FBpp0081654,GeneID:41233 
395	OG0009541	CG33630 	4.147147272211569	1.2843294256650315	0.4886237536003415	0.189873417721519	0.0042194092827004	['Drosophila_pseudoobscura']	lcl|NT_033777.3_cds_NP_001027166.1_24784	lcl|NW_020825288.1_cds_XP_002023817.1_861	lcl|NC_046679.1_cds_XP_033233114.1_1091	lcl|NC_045952.1_cds_XP_002045375.1_16844	lcl|NC_052523.2_cds_XP_002104024.2_18493	lcl|NC_048533.1_cds_XP_034664925.1_16631	lcl|NT_033777.3_cds_NP_001027166.1_24784	locus_tag=Dmel_CG33630 	db_xref=FLYBASE:FBpp0090979,GeneID:3772504 
396	OG0009542	CG33631 	4.183506339873169	1.00411394818521	0.4775614331330914	0.185	0.0	[]	lcl|NT_033777.3_cds_NP_001027167.1_24785	lcl|NW_020825288.1_cds_XP_002023816.2_860	lcl|NC_046679.1_cds_XP_033233112.1_1090	lcl|NC_045952.1_cds_XP_002031786.1_16843	lcl|NC_052523.2_cds_XP_002104023.1_18492	lcl|NC_048533.1_cds_XP_034664923.1_16630	lcl|NT_033777.3_cds_NP_001027167.1_24785	locus_tag=Dmel_CG33631 	db_xref=FLYBASE:FBpp0090980,GeneID:3771784 
397	OG0009546	knk 	5.560468091294844	0.5231645259470309	0.1603299894825173	0.5116279069767442	0.0027359781121751	[]	lcl|NT_033777.3_cds_NP_649981.1_24809	lcl|NW_020825288.1_cds_XP_002012904.1_1306	lcl|NC_046679.1_cds_XP_033233938.1_1669	lcl|NC_045952.1_cds_XP_002031777.1_16830	lcl|NC_052523.2_cds_XP_002104014.2_18480	lcl|NC_048533.1_cds_XP_034665129.1_14929	lcl|NT_033777.3_cds_NP_649981.1_24809	locus_tag=Dmel_CG6217 	db_xref=FLYBASE:FBpp0081672,GeneID:47137 
398	OG0009550	CG34303 	3.5680830265194463	1.6204368285502853	0.6218326198651878	0.0735930735930736	0.0043290043290043	['Node3']	lcl|NT_033777.3_cds_NP_001356898.1_24824	lcl|NW_020825288.1_cds_XP_026840574.1_1300	lcl|NC_046679.1_cds_XP_003736383.3_1661	lcl|NC_045952.1_cds_XP_032576846.1_16824	lcl|NC_052523.2_cds_XP_039151367.2_18470	lcl|NC_048533.1_cds_XP_034664214.1_15461	lcl|NT_033777.3_cds_NP_001356898.1_24824	locus_tag=Dmel_CG34303 	db_xref=FLYBASE:FBpp0423073,GeneID:5740723 
399	OG0009573	Skeletor 	4.903346965035331	0.5830340841118048	0.1497347223032958	0.4588744588744589	0.0	['Node6']	lcl|NT_033777.3_cds_NP_001247027.1_24908	lcl|NW_020825288.1_cds_XP_026840195.1_1241	lcl|NC_046679.1_cds_XP_015038636.2_1570	lcl|NC_045952.1_cds_XP_002031732.2_16748	lcl|NC_052523.2_cds_XP_016035265.1_18384	lcl|NC_048533.1_cds_XP_034661864.1_15554	lcl|NT_033777.3_cds_NP_001247027.1_24908	locus_tag=Dmel_CG43161 	db_xref=FLYBASE:FBpp0296946,GeneID:3772559 
400	OG0009665	CG12594 	3.52374607896863	1.204313209984522	0.4705069922272029	0.2165605095541401	0.0038216560509554	['Node6', 'Node7', 'Drosophila_melanogaster', 'Drosophila_pseudoobscura']	lcl|NT_033777.3_cds_NP_650109.1_25175	lcl|NW_020825288.1_cds_XP_002019401.2_4277	lcl|NC_046679.1_cds_XP_033241778.1_5323	lcl|NC_045952.1_cds_XP_032578202.1_16520	lcl|NC_052523.2_cds_XP_039150894.1_18147	lcl|NC_048533.1_cds_XP_034663214.1_13090	lcl|NT_033777.3_cds_NP_650109.1_25175	locus_tag=Dmel_CG12594 	db_xref=FLYBASE:FBpp0081905,GeneID:41416 
401	OG0009673	HisCl1 	6.506595463749637	0.5428810426395766	0.1810156232137413	0.4751131221719457	0.0	[]	lcl|NT_033777.3_cds_NP_731632.1_25200	lcl|NW_020825288.1_cds_XP_026841259.1_4268	lcl|NC_046679.1_cds_XP_015038134.2_5314	lcl|NC_045952.1_cds_XP_032579461.1_16506	lcl|NC_052523.2_cds_XP_039151746.1_18132	lcl|NC_048533.1_cds_XP_034663628.1_13080	lcl|NT_033777.3_cds_NP_731632.1_25200	locus_tag=Dmel_CG14723 	db_xref=FLYBASE:FBpp0081946,GeneID:41426 
402	OG0009724	CG4115 	7.40541530745954	1.0734703470865874	0.279317363412194	0.1984732824427481	0.0	[]	lcl|NT_033777.3_cds_NP_650179.1_25349	lcl|NW_020825288.1_cds_XP_002017381.1_3849	lcl|NC_046679.1_cds_XP_001359506.1_4808	lcl|NC_045952.1_cds_XP_002031496.1_16376	lcl|NC_052523.2_cds_XP_002103737.2_17988	lcl|NC_048533.1_cds_XP_034664773.1_14171	lcl|NT_033777.3_cds_NP_650179.1_25349	locus_tag=Dmel_CG4115 	db_xref=FLYBASE:FBpp0082040,GeneID:41499 
403	OG0009809	CheA87a 	4.253195522319659	0.9839199760774116	0.4542297177819899	0.1657754010695187	0.0053475935828877	[]	lcl|NT_033777.3_cds_NP_650280.1_25605	lcl|NW_020825288.1_cds_XP_002014044.2_2764	lcl|NC_046679.1_cds_XP_001358391.3_2087	lcl|NC_045952.1_cds_XP_002031342.1_16170	lcl|NC_052523.2_cds_XP_002103579.3_17764	lcl|NC_048533.1_cds_XP_034661233.1_15265	lcl|NT_033777.3_cds_NP_650280.1_25605	locus_tag=Dmel_CG14379 	db_xref=FLYBASE:FBpp0082217,GeneID:41642 
404	OG0009821	Ir87a 	3.7115316657807793	1.1464130910994117	0.3387328224094109	0.3674321503131524	0.0	['Node7', 'Drosophila_persimilis']	lcl|NT_033777.3_cds_NP_650290.2_25635	lcl|NW_020825288.1_cds_XP_026840282.1_1667	lcl|NC_046679.1_cds_XP_033233457.1_3428	lcl|NC_045952.1_cds_XP_032577419.1_16150	lcl|NC_052523.2_cds_XP_016034854.2_17743	lcl|NC_048533.1_cds_XP_034664641.1_15283	lcl|NT_033777.3_cds_NP_650290.2_25635	locus_tag=Dmel_CG14376 	db_xref=FLYBASE:FBpp0307899,GeneID:41654 
405	OG0009849	Cht5 	6.272492086464688	0.6013848439445553	0.1798155620487284	0.4497528830313015	0.0016474464579901	[]	lcl|NT_033777.3_cds_NP_650314.1_25731	lcl|NW_020825288.1_cds_XP_002014001.2_2699	lcl|NC_046679.1_cds_XP_001358424.3_2159	lcl|NC_045952.1_cds_XP_002031282.1_16080	lcl|NC_052523.2_cds_XP_016034793.1_17658	lcl|NC_048533.1_cds_XP_034661171.1_16468	lcl|NT_033777.3_cds_NP_650314.1_25731	locus_tag=Dmel_CG9307 	db_xref=FLYBASE:FBpp0082294,GeneID:41687 
406	OG0009870	Npc2b 	7.61171936191982	1.4000206521840393	0.3383708633592587	0.1884057971014492	0.0	[]	lcl|NT_033777.3_cds_NP_650331.1_25781	lcl|NW_020825288.1_cds_XP_026843609.1_2205	lcl|NC_046679.1_cds_XP_001358694.2_2775	lcl|NC_045952.1_cds_XP_032577736.1_16044	lcl|NC_052523.2_cds_XP_016034756.1_17614	lcl|NC_048533.1_cds_XP_034665868.1_14994	lcl|NT_033777.3_cds_NP_650331.1_25781	locus_tag=Dmel_CG3153 	db_xref=FLYBASE:FBpp0082349,GeneID:41710 
407	OG0009963	CG34316 	4.334940652770572	0.8395614842707979	0.3489295018971146	0.2862453531598513	0.0037174721189591	['Drosophila_pseudoobscura']	lcl|NT_033777.3_cds_NP_001097798.1_26044	lcl|NW_020825706.1_cds_XP_002019692.1_19969	lcl|NC_046679.1_cds_XP_002138019.2_5798	lcl|NC_045952.1_cds_XP_002031108.1_15846	lcl|NC_052523.2_cds_XP_002103360.1_17397	lcl|NC_048533.1_cds_XP_034664985.1_13564	lcl|NT_033777.3_cds_NP_001097798.1_26044	locus_tag=Dmel_CG34316 	db_xref=FLYBASE:FBpp0111426,GeneID:5740757 
408	OG0009976	CG14866 	5.724529727625259	1.1519218408433003	0.3360953980919087	0.2841269841269841	0.0015873015873015	[]	lcl|NT_033777.3_cds_NP_001138057.1_26098	lcl|NW_020825706.1_cds_XP_002019711.2_19996	lcl|NC_046679.1_cds_XP_001359904.3_5842	lcl|NC_045952.1_cds_XP_002031090.2_15802	lcl|NC_052523.2_cds_XP_002103343.1_17349	lcl|NC_048533.1_cds_XP_034660581.1_13520	lcl|NT_033777.3_cds_NP_001138057.1_26098	locus_tag=Dmel_CG14866 	db_xref=FLYBASE:FBpp0271913,GeneID:41854 
409	OG0010008	CG44014 	3.426622772726132	1.501412376560063	0.7581691395645269	0.1244635193133047	0.0257510729613733	['Drosophila_melanogaster']	lcl|NT_033777.3_cds_NP_732043.1_26167	lcl|NW_020825706.1_cds_XP_002019957.1_20299	lcl|NC_046679.1_cds_XP_002138096.2_6262	lcl|NC_045952.1_cds_XP_002045479.2_15742	lcl|NC_052523.2_cds_XP_002103298.1_17284	lcl|NC_048533.1_cds_XP_034660629.1_14758	lcl|NT_033777.3_cds_NP_732043.1_26167	locus_tag=Dmel_CG44014 	db_xref=FLYBASE:FBpp0306269,GeneID:41893 
410	OG0010010	CG31446 	4.44249614920744	0.980063509502074	0.4568162709544224	0.2217573221757322	0.0	[]	lcl|NT_033777.3_cds_NP_001262610.1_26181	lcl|NW_020825706.1_cds_XP_002019968.2_20308	lcl|NC_046679.1_cds_XP_001360076.2_6272	lcl|NC_045952.1_cds_XP_002031032.1_15730	lcl|NC_052523.2_cds_XP_016034541.1_17271	lcl|NC_048533.1_cds_XP_034660541.1_14767	lcl|NT_033777.3_cds_NP_001262610.1_26181	locus_tag=Dmel_CG31446 	db_xref=FLYBASE:FBpp0306143,GeneID:318741 
411	OG0010011	CG5399 	4.183124607420787	1.2884716658411473	0.5345597451772751	0.1304347826086956	0.0	['Drosophila_subobscura']	lcl|NT_033777.3_cds_NP_650481.1_26183	lcl|NW_020825706.1_cds_XP_002019969.2_20309	lcl|NC_046679.1_cds_XP_033241850.1_6273	lcl|NC_045952.1_cds_XP_002031031.1_15729	lcl|NC_052523.2_cds_XP_002103284.1_17269	lcl|NC_048533.1_cds_XP_034660542.1_14768	lcl|NT_033777.3_cds_NP_650481.1_26183	locus_tag=Dmel_CG5399 	db_xref=FLYBASE:FBpp0082618,GeneID:41900 
412	OG0010022	CG9593 	3.1780803119922183	1.4337684873568608	0.5221002164427029	0.0987951807228915	0.0	['Node7', 'Drosophila_persimilis']	lcl|NT_033777.3_cds_NP_650493.2_26215	lcl|NW_020825288.1_cds_XP_026848482.1_3734	lcl|NC_046679.1_cds_XP_033232826.1_4657	lcl|NC_045952.1_cds_XP_032578658.1_15704	lcl|NC_052523.2_cds_XP_016034532.1_17244	lcl|NC_048533.1_cds_XP_034660045.1_14293	lcl|NT_033777.3_cds_NP_650493.2_26215	locus_tag=Dmel_CG9593 	db_xref=FLYBASE:FBpp0298032,GeneID:41912 
413	OG0010030	cv-d 	6.037632792236646	0.4148002101505167	0.1015884877603215	0.4986522911051212	0.0	[]	lcl|NT_033777.3_cds_NP_732076.1_26229	lcl|NW_020825288.1_cds_XP_002017033.1_3362	lcl|NC_046679.1_cds_XP_001359260.2_4217	lcl|NC_045952.1_cds_XP_032576573.1_15689	lcl|NC_052523.2_cds_XP_016034523.1_17231	lcl|NC_048533.1_cds_XP_034664604.1_13958	lcl|NT_033777.3_cds_NP_732076.1_26229	locus_tag=Dmel_CG31150 	db_xref=FLYBASE:FBpp0082643,GeneID:41921 
414	OG0010033	CG31183 	6.233849279368477	0.5321696647668769	0.1220877971245735	0.3992042440318302	0.0	['Node6']	lcl|NT_033777.3_cds_NP_650505.2_26232	lcl|NW_020825288.1_cds_XP_002017036.2_3367	lcl|NC_046679.1_cds_XP_001359248.3_4221	lcl|NC_045952.1_cds_XP_002031003.2_15684	lcl|NC_052523.2_cds_XP_016034515.1_17224	lcl|NC_048533.1_cds_XP_034660626.1_13962	lcl|NT_033777.3_cds_NP_650505.2_26232	locus_tag=Dmel_CG31183 	db_xref=FLYBASE:FBpp0082641,GeneID:41927 
415	OG0010035	CG14877 	5.196592757352007	0.8182450320959677	0.3625721231523105	0.292604501607717	0.0	[]	lcl|NT_033777.3_cds_NP_650507.1_26236	lcl|NW_020825288.1_cds_XP_002017038.2_3369	lcl|NC_046679.1_cds_XP_001359264.4_4224	lcl|NC_045952.1_cds_XP_002031002.2_15683	lcl|NC_052523.2_cds_XP_039150676.1_17223	lcl|NC_048533.1_cds_XP_034660627.1_13964	lcl|NT_033777.3_cds_NP_650507.1_26236	locus_tag=Dmel_CG14877 	db_xref=FLYBASE:FBpp0082703,GeneID:41929 
416	OG0010054	CG10264 	6.9882129340008206	0.7271569972667181	0.2030464017576906	0.4944649446494465	0.0	[]	lcl|NT_033777.3_cds_NP_650518.1_26297	lcl|NW_020825288.1_cds_XP_002019456.1_4360	lcl|NC_046679.1_cds_XP_001359719.3_5441	lcl|NC_045952.1_cds_XP_002030982.1_15634	lcl|NC_052523.2_cds_XP_002103234.1_17174	lcl|NC_048533.1_cds_XP_034663885.1_13215	lcl|NT_033777.3_cds_NP_650518.1_26297	locus_tag=Dmel_CG10264 	db_xref=FLYBASE:FBpp0082676,GeneID:41948 
417	OG0010055	CG10407 	5.531089569905837	0.9626983088518858	0.3020870504626034	0.2904411764705882	0.0036764705882352	[]	lcl|NT_033777.3_cds_NP_001303466.1_26300	lcl|NW_020825288.1_cds_XP_002019455.1_4359	lcl|NC_046679.1_cds_XP_001359718.1_5440	lcl|NC_045952.1_cds_XP_002030981.2_15633	lcl|NC_052523.2_cds_XP_039151737.1_17172	lcl|NC_048533.1_cds_XP_034663886.1_13214	lcl|NT_033777.3_cds_NP_001303466.1_26300	locus_tag=Dmel_CG10407 	db_xref=FLYBASE:FBpp0312591,GeneID:41949 
418	OG0010064	CG5903 	6.539229536737518	1.0383455565498143	0.3120681839989148	0.2584745762711864	0.0	[]	lcl|NT_033777.3_cds_NP_650523.1_26327	lcl|NW_020825288.1_cds_XP_002019445.1_4341	lcl|NC_046679.1_cds_XP_001359709.1_5406	lcl|NC_045952.1_cds_XP_032577589.1_15607	lcl|NC_052523.2_cds_XP_002103224.1_17137	lcl|NC_048533.1_cds_XP_034661832.1_13191	lcl|NT_033777.3_cds_NP_650523.1_26327	locus_tag=Dmel_CG5903 	db_xref=FLYBASE:FBpp0082733,GeneID:41959 
419	OG0010069	CG8927 	5.837816916080397	0.6510235186673047	0.1888036475790665	0.3896103896103896	0.0	[]	lcl|NT_033777.3_cds_NP_650527.2_26343	lcl|NW_020825288.1_cds_XP_002019440.1_4328	lcl|NC_046679.1_cds_XP_001359706.3_5393	lcl|NC_045952.1_cds_XP_032579063.1_15596	lcl|NC_052523.2_cds_XP_016034438.1_17122	lcl|NC_048533.1_cds_XP_034665971.1_13181	lcl|NT_033777.3_cds_NP_650527.2_26343	locus_tag=Dmel_CG8927 	db_xref=FLYBASE:FBpp0310843,GeneID:41964 
420	OG0010090	CG14880 	4.364549300396505	0.7300483095404061	0.2455726432690493	0.4376854599406528	0.0014836795252225	[]	lcl|NT_033777.3_cds_NP_650538.1_26400	lcl|NW_020825288.1_cds_XP_002017309.1_3748	lcl|NC_046679.1_cds_XP_001359455.3_4674	lcl|NC_045952.1_cds_XP_032578018.1_15551	lcl|NC_052523.2_cds_XP_039150865.1_17059	lcl|NC_048533.1_cds_XP_034660017.1_14277	lcl|NT_033777.3_cds_NP_650538.1_26400	locus_tag=Dmel_CG14880 	db_xref=FLYBASE:FBpp0082770,GeneID:41986 
421	OG0010115	CG10345 	5.367244526524852	0.7723495854321325	0.2585156543498024	0.392156862745098	0.0035650623885918	[]	lcl|NT_033777.3_cds_NP_650563.2_26458	lcl|NW_020825288.1_cds_XP_002023845.1_896	lcl|NC_046679.1_cds_XP_001358008.1_1132	lcl|NC_045952.1_cds_XP_002041193.1_15493	lcl|NC_052523.2_cds_XP_002103158.1_16993	lcl|NC_048533.1_cds_XP_034665871.1_16673	lcl|NT_033777.3_cds_NP_650563.2_26458	locus_tag=Dmel_CG10345 	db_xref=FLYBASE:FBpp0082805,GeneID:42017 
422	OG0010155	TwdlW 	7.232879450566234	0.7307330683865141	0.2123170025937699	0.4025157232704403	0.0031446540880503	[]	lcl|NT_033777.3_cds_NP_650606.2_26585	lcl|NW_020825288.1_cds_XP_002023807.2_847	lcl|NC_046679.1_cds_XP_001357982.3_1075	lcl|NC_045952.1_cds_XP_002041118.1_15381	lcl|NC_052523.2_cds_XP_016034307.1_16877	lcl|NC_048533.1_cds_XP_034663803.1_16620	lcl|NT_033777.3_cds_NP_650606.2_26585	locus_tag=Dmel_CG4060 	db_xref=FLYBASE:FBpp0082856,GeneID:42075 
423	OG0010160	Mur89F 	3.4291345641126934	0.8410629978473136	0.2542379534992388	0.3728885135135135	0.0	['Node6', 'Node7', 'Drosophila_melanogaster', 'Drosophila_persimilis', 'Drosophila_sechellia', 'Drosophila_subobscura']	lcl|NT_033777.3_cds_NP_001262662.1_26593	lcl|NW_020825288.1_cds_XP_026840249.1_1560	lcl|NC_046679.1_cds_XP_033241807.1_1977	lcl|NC_045952.1_cds_XP_032577336.1_15375	lcl|NC_052523.2_cds_XP_016034304.1_16871	lcl|NC_048533.1_cds_XP_034660612.1_16961	lcl|NT_033777.3_cds_NP_001262662.1_26593	locus_tag=Dmel_CG4090 	db_xref=FLYBASE:FBpp0306505,GeneID:42080 
424	OG0010177	Dscam3 	5.817917187650814	0.3561683343670814	0.0962430957728798	0.3847958704833411	0.0	[]	lcl|NT_033777.3_cds_NP_996226.2_26644	lcl|NW_020825288.1_cds_XP_002013078.1_1523	lcl|NC_046679.1_cds_XP_033241542.1_1935	lcl|NC_045952.1_cds_XP_032577970.1_15332	lcl|NC_052523.2_cds_XP_039150721.1_16814	lcl|NC_048533.1_cds_XP_034662575.1_16923	lcl|NT_033777.3_cds_NP_996226.2_26644	locus_tag=Dmel_CG31190 	db_xref=FLYBASE:FBpp0303244,GeneID:42103 
425	OG0010185	CG7606 	4.861201961350853	1.9551827158740005	0.7289092009742495	0.0405405405405405	0.027027027027027	[]	lcl|NT_033777.3_cds_NP_001163637.1_26665	lcl|NW_020825288.1_cds_XP_002020062.1_655	lcl|NC_046679.1_cds_XP_002137054.2_843	lcl|NC_045952.1_cds_XP_032578786.1_15320	lcl|NC_052523.2_cds_XP_016034260.1_16802	lcl|NC_048533.1_cds_XP_034661640.1_16968	lcl|NT_033777.3_cds_NP_001163637.1_26665	locus_tag=Dmel_CG7606 	db_xref=FLYBASE:FBpp0289855,GeneID:8673956 
426	OG0010278	CG14301 	7.6083360501338415	0.5769718642191701	0.1861309214479789	0.3673469387755102	0.0	[]	lcl|NT_033777.3_cds_NP_650734.2_26948	lcl|NW_020825288.1_cds_XP_002013846.1_2498	lcl|NC_046679.1_cds_XP_001358530.3_2431	lcl|NC_045952.1_cds_XP_032578958.1_15119	lcl|NC_052523.2_cds_XP_016034124.1_16610	lcl|NC_048533.1_cds_XP_034660352.1_15137	lcl|NT_033777.3_cds_NP_650734.2_26948	locus_tag=Dmel_CG14301 	db_xref=FLYBASE:FBpp0288638,GeneID:42235 
427	OG0010290	CG14300 	5.826035981927392	0.7439245864090588	0.2903692299018291	0.1473684210526315	0.0	[]	lcl|NT_033777.3_cds_NP_001014639.1_26967	lcl|NW_020825288.1_cds_XP_002013963.1_2650	lcl|NC_046679.1_cds_XP_002137331.1_2248	lcl|NC_045952.1_cds_XP_002038199.1_15104	lcl|NC_052523.2_cds_XP_002102917.1_16594	lcl|NC_048533.1_cds_XP_034660726.1_16586	lcl|NT_033777.3_cds_NP_001014639.1_26967	locus_tag=Dmel_CG14300 	db_xref=FLYBASE:FBpp0099682,GeneID:3346166 
428	OG0010291	CG34282 	5.388619988276007	0.7134954754085912	0.2484348939803861	0.0957446808510638	0.0	[]	lcl|NT_033777.3_cds_NP_001097830.1_26968	lcl|NW_020825288.1_cds_XP_002013964.1_2651	lcl|NC_046679.1_cds_XP_015037195.1_2247	lcl|NC_045952.1_cds_XP_002038198.1_15103	lcl|NC_052523.2_cds_XP_002102916.1_16593	lcl|NC_048533.1_cds_XP_034660728.1_16587	lcl|NT_033777.3_cds_NP_001097830.1_26968	locus_tag=Dmel_CG34282 	db_xref=FLYBASE:FBpp0111392,GeneID:42248 
429	OG0010294	CG7715 	5.098841402590549	2.1590819585732817	0.5005748950121048	0.1003460207612456	0.0	['Node6']	lcl|NT_033777.3_cds_NP_650748.2_26975	lcl|NW_020825288.1_cds_XP_026847411.1_2655	lcl|NC_046679.1_cds_XP_001358451.2_2244	lcl|NC_045952.1_cds_XP_002038196.1_15100	lcl|NC_052523.2_cds_XP_016034114.1_16590	lcl|NC_048533.1_cds_XP_034660856.1_16590	lcl|NT_033777.3_cds_NP_650748.2_26975	locus_tag=Dmel_CG7715 	db_xref=FLYBASE:FBpp0083100,GeneID:42251 
430	OG0010344	Dl 	6.359489353747086	0.6072312793972542	0.1363470381735496	0.4423748544819557	0.0	[]	lcl|NT_033777.3_cds_NP_477264.1_27085	lcl|NW_020825706.1_cds_XP_026850370.1_20197	lcl|NC_046679.1_cds_XP_001360022.4_6111	lcl|NC_045952.1_cds_XP_002043326.1_15013	lcl|NC_052523.2_cds_XP_016034061.1_16495	lcl|NC_048533.1_cds_XP_034660997.1_13355	lcl|NT_033777.3_cds_NP_477264.1_27085	locus_tag=Dmel_CG3619 	db_xref=FLYBASE:FBpp0083153,GeneID:42313 
